Index,anoNascimento,Sexo,idDisciplina,idSerie,EscolaridadeResponsavel,idEstadoCivilResponsavel,Total_Faltas,numeroReprovacoes,AprovacoesComExcelencia,Aprovacoes,Diciplina,sexo_int,situacaoDisciplina_inteiro
22409,2003,F,3,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,1,1,10
22410,2003,F,3,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,1,1,10
22411,2003,F,8,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,28,1,10
22412,2003,F,8,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,28,1,10
22413,2003,F,27,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,29,1,10
22414,2003,F,47,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,6,1,10
22415,2003,F,50,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,32,1,10
22416,2003,F,50,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,32,1,10
22417,2003,F,59,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,13,1,10
22418,2003,F,19,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,2,1,1
22419,2003,F,38,48,1.0,4.0,0,6.666666666666,13.333333333333,73.333333333333,31,1,7
22420,2003,F,38,48,6.0,2.0,0,6.666666666666,13.333333333333,73.333333333333,31,1,7
22421,2003,F,8,48,6.0,2.0,0,6.666666666666,13.333333333333,73.333333333333,28,1,8
22422,2003,F,40,48,1.0,4.0,0,6.666666666666,13.333333333333,73.333333333333,10,1,8
22423,2003,F,40,48,6.0,2.0,0,6.666666666666,13.333333333333,73.333333333333,10,1,8
22424,2003,F,49,48,1.0,4.0,0,6.666666666666,13.333333333333,73.333333333333,22,1,8
22425,2003,F,49,48,6.0,4.0,0,6.666666666666,13.333333333333,73.333333333333,22,1,8
22426,2003,F,59,48,1.0,4.0,0,6.666666666666,13.333333333333,73.333333333333,13,1,8
22427,2003,F,59,48,6.0,2.0,0,6.666666666666,13.333333333333,73.333333333333,13,1,8
22428,2003,F,59,48,6.0,4.0,0,6.666666666666,13.333333333333,73.333333333333,13,1,8
22429,2003,F,46,48,1.0,4.0,0,6.666666666666,13.333333333333,73.333333333333,5,1,10
22430,2003,F,46,48,6.0,2.0,0,6.666666666666,13.333333333333,73.333333333333,5,1,10
22431,2003,F,46,48,6.0,4.0,0,6.666666666666,13.333333333333,73.333333333333,5,1,10
22432,2003,F,19,48,6.0,4.0,0,6.666666666666,13.333333333333,73.333333333333,2,1,1
22433,2002,M,8,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,28,2,10
22434,2002,M,8,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,28,2,10
22435,2002,M,26,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,11,2,10
22436,2002,M,26,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,11,2,10
22437,2002,M,27,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,29,2,10
22438,2002,M,63,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,7,2,10
22439,2002,M,34,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,12,2,10
22440,2002,M,34,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,12,2,10
22441,2002,M,47,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,6,2,10
22442,2002,M,47,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,6,2,10
22443,2002,M,49,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,22,2,10
22444,2002,M,50,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,32,2,10
22445,2002,M,50,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,32,2,10
22446,2002,M,60,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,30,2,10
22447,2002,M,60,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,30,2,10
22448,2002,M,34,48,1.0,2.0,0,6.666666666666,40.0,46.666666666666,12,2,8
22449,2002,M,34,48,6.0,2.0,0,6.666666666666,40.0,46.666666666666,12,2,8
22450,2002,M,50,48,1.0,2.0,0,6.666666666666,40.0,46.666666666666,32,2,8
22451,2002,M,50,48,6.0,2.0,0,6.666666666666,40.0,46.666666666666,32,2,8
22452,2002,M,60,48,1.0,2.0,0,6.666666666666,40.0,46.666666666666,30,2,8
22453,2002,M,60,48,6.0,2.0,0,6.666666666666,40.0,46.666666666666,30,2,8
22454,2002,M,59,48,1.0,2.0,0,6.666666666666,40.0,46.666666666666,13,2,10
22455,2002,M,59,48,6.0,2.0,0,6.666666666666,40.0,46.666666666666,13,2,10
22456,2002,M,19,48,6.0,2.0,0,6.666666666666,40.0,46.666666666666,2,2,1
22457,2002,M,49,48,6.0,2.0,0,6.666666666666,53.333333333333,26.666666666666,22,2,7
22458,2002,M,59,48,1.0,2.0,0,6.666666666666,53.333333333333,26.666666666666,13,2,7
22459,2002,M,59,48,6.0,2.0,0,6.666666666666,53.333333333333,26.666666666666,13,2,7
22460,2002,M,26,48,1.0,2.0,0,6.666666666666,53.333333333333,26.666666666666,11,2,8
22461,2002,M,26,48,6.0,2.0,0,6.666666666666,53.333333333333,26.666666666666,11,2,8
22462,2002,M,63,48,1.0,2.0,0,6.666666666666,53.333333333333,26.666666666666,7,2,8
22463,2002,M,63,48,6.0,2.0,0,6.666666666666,53.333333333333,26.666666666666,7,2,8
22464,2002,M,60,48,1.0,2.0,0,6.666666666666,53.333333333333,26.666666666666,30,2,10
22465,2002,M,34,48,6.0,2.0,0,6.666666666666,53.333333333333,26.666666666666,12,2,10
22466,2002,M,46,48,1.0,2.0,0,6.666666666666,53.333333333333,26.666666666666,5,2,10
22467,2002,M,50,48,6.0,2.0,0,6.666666666666,53.333333333333,26.666666666666,32,2,10
22468,2002,M,3,48,1.0,2.0,0,6.666666666666,26.666666666666,60.0,1,2,7
22469,2002,M,3,48,6.0,2.0,0,6.666666666666,26.666666666666,60.0,1,2,7
22470,2002,M,27,48,6.0,2.0,0,6.666666666666,26.666666666666,60.0,29,2,7
22471,2002,M,34,48,1.0,2.0,0,6.666666666666,26.666666666666,60.0,12,2,7
22472,2002,M,34,48,6.0,2.0,0,6.666666666666,26.666666666666,60.0,12,2,7
22473,2002,M,50,48,1.0,2.0,0,6.666666666666,26.666666666666,60.0,32,2,7
22474,2002,M,50,48,6.0,2.0,0,6.666666666666,26.666666666666,60.0,32,2,7
22475,2002,M,60,48,1.0,2.0,0,6.666666666666,26.666666666666,60.0,30,2,8
22476,2002,M,60,48,6.0,2.0,0,6.666666666666,26.666666666666,60.0,30,2,8
22477,2002,M,8,48,1.0,2.0,0,6.666666666666,26.666666666666,60.0,28,2,10
22478,2002,M,46,48,1.0,2.0,0,6.666666666666,26.666666666666,60.0,5,2,10
22479,2002,M,46,48,6.0,2.0,0,6.666666666666,26.666666666666,60.0,5,2,10
22480,2002,M,19,48,1.0,2.0,0,6.666666666666,26.666666666666,60.0,2,2,1
22481,2002,M,19,48,6.0,2.0,0,6.666666666666,26.666666666666,60.0,2,2,1
22482,2003,M,3,48,6.0,2.0,0,6.666666666666,40.0,46.666666666666,1,2,7
22483,2003,M,59,48,6.0,2.0,0,6.666666666666,40.0,46.666666666666,13,2,7
22484,2003,M,59,48,6.0,4.0,0,6.666666666666,40.0,46.666666666666,13,2,7
22485,2003,M,27,48,2.0,5.0,0,6.666666666666,40.0,46.666666666666,29,2,8
22486,2003,M,27,48,6.0,4.0,0,6.666666666666,40.0,46.666666666666,29,2,8
22487,2003,M,34,48,6.0,2.0,0,6.666666666666,40.0,46.666666666666,12,2,8
22488,2003,M,49,48,2.0,5.0,0,6.666666666666,40.0,46.666666666666,22,2,8
22489,2003,M,50,48,6.0,2.0,0,6.666666666666,40.0,46.666666666666,32,2,8
22490,2003,M,8,48,6.0,2.0,0,6.666666666666,40.0,46.666666666666,28,2,10
22491,2003,M,26,48,6.0,2.0,0,6.666666666666,40.0,46.666666666666,11,2,10
22492,2003,M,38,48,2.0,5.0,0,6.666666666666,40.0,46.666666666666,31,2,10
22493,2003,M,38,48,6.0,4.0,0,6.666666666666,40.0,46.666666666666,31,2,10
22494,2003,M,40,48,6.0,2.0,0,6.666666666666,40.0,46.666666666666,10,2,10
22495,2003,M,40,48,6.0,4.0,0,6.666666666666,40.0,46.666666666666,10,2,10
22496,2003,M,46,48,2.0,5.0,0,6.666666666666,40.0,46.666666666666,5,2,10
22497,2003,M,46,48,6.0,4.0,0,6.666666666666,40.0,46.666666666666,5,2,10
22498,2002,M,34,48,6.0,2.0,0,6.666666666666,46.666666666666,40.0,12,2,8
22499,2002,M,38,48,1.0,2.0,0,6.666666666666,46.666666666666,40.0,31,2,8
22500,2002,M,47,48,6.0,2.0,0,6.666666666666,46.666666666666,40.0,6,2,8
22501,2002,M,59,48,1.0,2.0,0,6.666666666666,46.666666666666,40.0,13,2,8
22502,2002,M,26,48,1.0,2.0,0,6.666666666666,46.666666666666,40.0,11,2,10
22503,2002,M,26,48,6.0,2.0,0,6.666666666666,46.666666666666,40.0,11,2,10
22504,2002,M,49,48,1.0,2.0,0,6.666666666666,46.666666666666,40.0,22,2,10
22505,2002,M,49,48,6.0,2.0,0,6.666666666666,46.666666666666,40.0,22,2,10
22506,2002,M,60,48,1.0,2.0,0,6.666666666666,46.666666666666,40.0,30,2,10
22507,2002,M,60,48,6.0,2.0,0,6.666666666666,46.666666666666,40.0,30,2,10
22508,2002,M,63,48,1.0,2.0,0,6.666666666666,46.666666666666,40.0,7,2,10
22509,2002,M,63,48,6.0,2.0,0,6.666666666666,46.666666666666,40.0,7,2,10
22510,2002,M,19,48,1.0,2.0,0,6.666666666666,46.666666666666,40.0,2,2,1
22511,2002,M,19,48,6.0,2.0,0,6.666666666666,46.666666666666,40.0,2,2,1
22512,2003,M,3,48,4.0,1.0,0,6.666666666666,66.666666666666,20.0,1,2,8
22513,2003,M,3,48,6.0,2.0,0,6.666666666666,66.666666666666,20.0,1,2,8
22514,2003,M,38,48,4.0,1.0,0,6.666666666666,66.666666666666,20.0,31,2,8
22515,2003,M,38,48,6.0,2.0,0,6.666666666666,66.666666666666,20.0,31,2,8
22516,2003,M,8,48,4.0,1.0,0,6.666666666666,66.666666666666,20.0,28,2,10
22517,2003,M,26,48,4.0,1.0,0,6.666666666666,66.666666666666,20.0,11,2,10
22518,2003,M,26,48,6.0,2.0,0,6.666666666666,66.666666666666,20.0,11,2,10
22519,2003,M,34,48,4.0,1.0,0,6.666666666666,66.666666666666,20.0,12,2,10
22520,2003,M,34,48,6.0,2.0,0,6.666666666666,66.666666666666,20.0,12,2,10
22521,2003,M,40,48,4.0,1.0,0,6.666666666666,66.666666666666,20.0,10,2,10
22522,2003,M,47,48,4.0,1.0,0,6.666666666666,66.666666666666,20.0,6,2,10
22523,2003,M,47,48,6.0,2.0,0,6.666666666666,66.666666666666,20.0,6,2,10
22524,2003,M,49,48,6.0,2.0,0,6.666666666666,66.666666666666,20.0,22,2,10
22525,2003,M,50,48,4.0,1.0,0,6.666666666666,66.666666666666,20.0,32,2,10
22526,2003,M,50,48,6.0,2.0,0,6.666666666666,66.666666666666,20.0,32,2,10
22527,2003,M,63,48,4.0,1.0,0,6.666666666666,66.666666666666,20.0,7,2,10
22528,2003,M,63,48,6.0,2.0,0,6.666666666666,66.666666666666,20.0,7,2,10
22529,2003,M,19,48,4.0,1.0,0,6.666666666666,66.666666666666,20.0,2,2,1
22530,2003,M,19,48,6.0,2.0,0,6.666666666666,66.666666666666,20.0,2,2,1
22531,2003,F,26,48,1.0,2.0,0,6.666666666666,80.0,6.666666666666,11,1,10
22532,2003,F,34,48,1.0,2.0,0,6.666666666666,80.0,6.666666666666,12,1,10
22533,2003,F,38,48,1.0,2.0,0,6.666666666666,80.0,6.666666666666,31,1,10
22534,2003,F,47,48,1.0,2.0,0,6.666666666666,80.0,6.666666666666,6,1,10
22535,2003,F,49,48,1.0,2.0,0,6.666666666666,80.0,6.666666666666,22,1,10
22536,2003,F,60,48,1.0,2.0,0,6.666666666666,80.0,6.666666666666,30,1,10
22537,2003,F,63,48,1.0,2.0,0,6.666666666666,80.0,6.666666666666,7,1,10
22538,2003,F,27,48,1.0,4.0,0,6.666666666666,60.0,26.666666666666,29,1,7
22539,2003,F,38,48,,,0,6.666666666666,60.0,26.666666666666,31,1,8
22540,2003,F,38,48,6.0,4.0,0,6.666666666666,60.0,26.666666666666,31,1,8
22541,2003,F,49,48,,,0,6.666666666666,60.0,26.666666666666,22,1,8
22542,2003,F,50,48,1.0,4.0,0,6.666666666666,60.0,26.666666666666,32,1,8
22543,2003,F,3,48,,,0,6.666666666666,60.0,26.666666666666,1,1,10
22544,2003,F,8,48,,,0,6.666666666666,60.0,26.666666666666,28,1,10
22545,2003,F,8,48,6.0,4.0,0,6.666666666666,60.0,26.666666666666,28,1,10
22546,2003,F,26,48,1.0,4.0,0,6.666666666666,60.0,26.666666666666,11,1,10
22547,2003,F,26,48,6.0,4.0,0,6.666666666666,60.0,26.666666666666,11,1,10
22548,2003,F,34,48,1.0,4.0,0,6.666666666666,60.0,26.666666666666,12,1,10
22549,2003,F,34,48,6.0,4.0,0,6.666666666666,60.0,26.666666666666,12,1,10
22550,2003,F,40,48,,,0,6.666666666666,60.0,26.666666666666,10,1,10
22551,2003,F,47,48,1.0,4.0,0,6.666666666666,60.0,26.666666666666,6,1,10
22552,2003,F,47,48,6.0,4.0,0,6.666666666666,60.0,26.666666666666,6,1,10
22553,2003,F,59,48,,,0,6.666666666666,60.0,26.666666666666,13,1,10
22554,2003,F,60,48,1.0,4.0,0,6.666666666666,60.0,26.666666666666,30,1,10
22555,2003,F,60,48,6.0,4.0,0,6.666666666666,60.0,26.666666666666,30,1,10
22556,2003,F,63,48,1.0,4.0,0,6.666666666666,60.0,26.666666666666,7,1,10
22557,2003,F,63,48,6.0,4.0,0,6.666666666666,60.0,26.666666666666,7,1,10
22558,2003,F,19,48,,,0,6.666666666666,60.0,26.666666666666,2,1,1
22559,2003,F,8,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,28,1,10
22560,2003,F,26,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,11,1,10
22561,2003,F,26,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,11,1,10
22562,2003,F,34,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,12,1,10
22563,2003,F,34,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,12,1,10
22564,2003,F,49,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,22,1,10
22565,2003,F,50,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,32,1,10
22566,2003,F,50,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,32,1,10
22567,2003,F,63,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,7,1,10
22568,2003,F,63,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,7,1,10
22569,2003,F,60,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,30,1,10
22570,2003,F,60,48,6.0,2.0,0,6.666666666666,86.666666666666,0.0,30,1,10
22571,2003,F,26,48,1.0,2.0,0,6.666666666666,80.0,6.666666666666,11,1,10
22572,2003,F,34,48,1.0,2.0,0,6.666666666666,80.0,6.666666666666,12,1,10
22573,2003,F,47,48,1.0,2.0,0,6.666666666666,80.0,6.666666666666,6,1,10
22574,2003,F,50,48,1.0,2.0,0,6.666666666666,80.0,6.666666666666,32,1,10
22575,2003,F,63,48,1.0,2.0,0,6.666666666666,80.0,6.666666666666,7,1,10
22576,2003,F,26,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,11,1,10
22577,2003,F,49,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,22,1,10
22578,2003,F,60,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,30,1,10
22579,2003,F,63,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,7,1,10
22580,2003,F,59,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,13,1,10
22581,2004,F,27,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,29,1,10
22582,2004,F,38,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,31,1,10
22583,2004,F,49,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,22,1,10
22584,2004,F,59,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,13,1,10
22585,2004,F,60,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,30,1,10
22586,2004,F,19,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,2,1,1
22587,2002,M,60,48,1.0,2.0,0,6.666666666666,46.666666666666,40.0,30,2,7
22588,2002,M,38,48,1.0,2.0,0,6.666666666666,46.666666666666,40.0,31,2,8
22589,2002,M,26,48,1.0,2.0,0,6.666666666666,46.666666666666,40.0,11,2,10
22590,2002,M,34,48,1.0,2.0,0,6.666666666666,46.666666666666,40.0,12,2,10
22591,2002,M,47,48,1.0,2.0,0,6.666666666666,46.666666666666,40.0,6,2,10
22592,2002,M,49,48,1.0,2.0,0,6.666666666666,46.666666666666,40.0,22,2,10
22593,2002,M,63,48,1.0,2.0,0,6.666666666666,46.666666666666,40.0,7,2,10
22594,2002,M,19,48,1.0,2.0,0,6.666666666666,46.666666666666,40.0,2,2,1
22595,2003,F,3,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,1,1,10
22596,2003,F,26,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,11,1,10
22597,2003,F,40,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,10,1,10
22598,2003,F,63,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,7,1,10
22599,2003,F,34,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,12,1,10
22600,2003,F,49,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,22,1,10
22601,2003,F,50,48,1.0,2.0,0,6.666666666666,86.666666666666,0.0,32,1,10
22602,2003,F,38,48,1.0,4.0,0,6.666666666666,6.666666666666,80.0,31,1,7
22603,2003,F,60,48,1.0,4.0,0,6.666666666666,6.666666666666,80.0,30,1,7
22604,2003,F,40,48,1.0,4.0,0,6.666666666666,6.666666666666,80.0,10,1,8
22605,2003,F,59,48,1.0,4.0,0,6.666666666666,6.666666666666,80.0,13,1,8
22606,2002,M,3,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,1,2,7
22607,2002,M,3,49,2.0,2.0,0,6.666666666666,6.666666666666,80.0,1,2,7
22608,2002,M,27,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,29,2,7
22609,2002,M,27,49,2.0,2.0,0,6.666666666666,6.666666666666,80.0,29,2,7
22610,2002,M,38,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,31,2,7
22611,2002,M,49,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,22,2,7
22612,2002,M,50,49,2.0,2.0,0,6.666666666666,6.666666666666,80.0,32,2,7
22613,2002,M,26,49,2.0,2.0,0,6.666666666666,6.666666666666,80.0,11,2,8
22614,2002,M,34,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,12,2,8
22615,2002,M,34,49,2.0,2.0,0,6.666666666666,6.666666666666,80.0,12,2,8
22616,2002,M,40,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,10,2,8
22617,2002,M,47,49,2.0,2.0,0,6.666666666666,6.666666666666,80.0,6,2,8
22618,2002,M,59,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,13,2,8
22619,2002,M,63,49,2.0,2.0,0,6.666666666666,6.666666666666,80.0,7,2,8
22620,2002,M,8,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,28,2,10
22621,2002,M,8,49,2.0,2.0,0,6.666666666666,6.666666666666,80.0,28,2,10
22622,2002,M,19,49,2.0,2.0,0,6.666666666666,6.666666666666,80.0,2,2,1
22623,2002,M,27,49,2.0,2.0,0,6.666666666666,60.0,20.0,29,2,7
22624,2002,M,8,49,2.0,2.0,0,6.666666666666,60.0,20.0,28,2,8
22625,2002,M,38,49,2.0,2.0,0,6.666666666666,60.0,20.0,31,2,10
22626,2002,M,46,49,2.0,2.0,0,6.666666666666,60.0,20.0,5,2,10
22627,2002,M,49,49,2.0,2.0,0,6.666666666666,60.0,20.0,22,2,10
22628,2002,M,59,49,2.0,2.0,0,6.666666666666,60.0,20.0,13,2,10
22629,2002,M,19,49,2.0,2.0,0,6.666666666666,60.0,20.0,2,2,1
22630,2003,M,27,49,2.0,1.0,0,6.666666666666,40.0,46.666666666666,29,2,7
22631,2003,M,60,49,2.0,1.0,0,6.666666666666,40.0,46.666666666666,30,2,7
22632,2003,M,3,49,2.0,1.0,0,6.666666666666,40.0,46.666666666666,1,2,8
22633,2003,M,8,49,2.0,1.0,0,6.666666666666,40.0,46.666666666666,28,2,8
22634,2003,M,40,49,2.0,1.0,0,6.666666666666,40.0,46.666666666666,10,2,8
22635,2003,M,47,49,2.0,1.0,0,6.666666666666,40.0,46.666666666666,6,2,10
22636,2003,M,26,49,2.0,1.0,0,6.666666666666,40.0,46.666666666666,11,2,10
22637,2003,M,49,49,2.0,1.0,0,6.666666666666,40.0,46.666666666666,22,2,10
22638,2003,M,63,49,2.0,1.0,0,6.666666666666,40.0,46.666666666666,7,2,10
22639,2002,M,34,49,1.0,2.0,0,6.666666666666,60.0,26.666666666666,12,2,8
22640,2002,M,60,49,1.0,2.0,0,6.666666666666,60.0,26.666666666666,30,2,8
22641,2002,M,27,49,1.0,2.0,0,6.666666666666,60.0,26.666666666666,29,2,10
22642,2002,M,38,49,1.0,2.0,0,6.666666666666,60.0,26.666666666666,31,2,10
22643,2002,M,49,49,1.0,2.0,0,6.666666666666,60.0,26.666666666666,22,2,10
22644,2002,M,19,49,1.0,2.0,0,6.666666666666,60.0,26.666666666666,2,2,1
22645,2000,F,27,49,2.0,2.0,0,6.666666666666,40.0,46.666666666666,29,1,8
22646,2000,F,46,49,2.0,2.0,0,6.666666666666,40.0,46.666666666666,5,1,8
22647,2000,F,3,49,2.0,2.0,0,6.666666666666,40.0,46.666666666666,1,1,10
22648,2000,F,34,49,2.0,2.0,0,6.666666666666,40.0,46.666666666666,12,1,10
22649,2000,F,40,49,2.0,2.0,0,6.666666666666,40.0,46.666666666666,10,1,10
22650,2000,F,59,49,2.0,2.0,0,6.666666666666,40.0,46.666666666666,13,1,10
22651,2000,F,19,49,2.0,2.0,0,6.666666666666,40.0,46.666666666666,2,1,1
22652,2002,M,34,49,2.0,2.0,0,6.666666666666,60.0,26.666666666666,12,2,8
22653,2002,M,50,49,2.0,2.0,0,6.666666666666,60.0,26.666666666666,32,2,8
22654,2002,M,26,49,2.0,2.0,0,6.666666666666,60.0,26.666666666666,11,2,10
22655,2002,M,47,49,2.0,2.0,0,6.666666666666,60.0,26.666666666666,6,2,10
22656,2002,M,49,49,2.0,2.0,0,6.666666666666,60.0,26.666666666666,22,2,10
22657,2002,M,63,49,2.0,2.0,0,6.666666666666,60.0,26.666666666666,7,2,10
22658,2001,F,3,49,2.0,4.0,0,6.666666666666,46.666666666666,40.0,1,1,8
22659,2001,F,34,49,2.0,4.0,0,6.666666666666,46.666666666666,40.0,12,1,8
22660,2001,F,47,49,2.0,4.0,0,6.666666666666,46.666666666666,40.0,6,1,8
22661,2001,F,50,49,2.0,4.0,0,6.666666666666,46.666666666666,40.0,32,1,8
22662,2001,F,38,49,2.0,4.0,0,6.666666666666,46.666666666666,40.0,31,1,10
22663,2001,F,49,49,2.0,4.0,0,6.666666666666,46.666666666666,40.0,22,1,10
22664,2001,F,63,49,2.0,4.0,0,6.666666666666,46.666666666666,40.0,7,1,10
22665,2001,M,3,48,1.0,2.0,0,6.666666666666,13.333333333333,73.333333333333,1,2,7
22666,2001,M,27,48,1.0,2.0,0,6.666666666666,13.333333333333,73.333333333333,29,2,7
22667,2001,M,38,48,1.0,2.0,0,6.666666666666,13.333333333333,73.333333333333,31,2,7
22668,2001,M,46,48,1.0,2.0,0,6.666666666666,13.333333333333,73.333333333333,5,2,7
22669,2001,M,59,48,1.0,2.0,0,6.666666666666,13.333333333333,73.333333333333,13,2,7
22670,2001,M,8,48,1.0,2.0,0,6.666666666666,13.333333333333,73.333333333333,28,2,8
22671,2001,M,60,48,1.0,2.0,0,6.666666666666,13.333333333333,73.333333333333,30,2,8
22672,2001,M,34,48,1.0,2.0,0,6.666666666666,13.333333333333,73.333333333333,12,2,10
22673,2001,M,40,48,1.0,2.0,0,6.666666666666,13.333333333333,73.333333333333,10,2,10
22674,2001,M,19,48,1.0,2.0,0,6.666666666666,13.333333333333,73.333333333333,2,2,1
22675,2001,M,3,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,1,2,7
22676,2001,M,27,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,29,2,7
22677,2001,M,8,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,28,2,8
22678,2001,M,26,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,11,2,8
22679,2001,M,34,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,12,2,8
22680,2001,M,40,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,10,2,8
22681,2001,M,50,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,32,2,8
22682,2001,M,60,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,30,2,8
22683,2001,M,63,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,7,2,8
22684,2001,M,59,49,1.0,2.0,0,6.666666666666,6.666666666666,80.0,13,2,10
22685,2002,F,46,49,1.0,4.0,0,6.666666666666,86.666666666666,0.0,5,1,10
22686,2002,F,3,49,1.0,4.0,0,6.666666666666,86.666666666666,0.0,1,1,10
22687,2002,F,27,49,1.0,4.0,0,6.666666666666,86.666666666666,0.0,29,1,10
22688,2002,F,38,49,1.0,4.0,0,6.666666666666,86.666666666666,0.0,31,1,10
22689,2002,F,59,49,1.0,4.0,0,6.666666666666,86.666666666666,0.0,13,1,10
22690,2002,F,19,49,1.0,4.0,0,6.666666666666,86.666666666666,0.0,2,1,1
22691,2001,F,26,48,1.0,4.0,0,6.666666666666,40.0,46.666666666666,11,1,8
22692,2001,F,34,48,1.0,4.0,0,6.666666666666,40.0,46.666666666666,12,1,8
22693,2001,F,40,48,1.0,4.0,0,6.666666666666,40.0,46.666666666666,10,1,8
22694,2001,F,47,48,1.0,4.0,0,6.666666666666,40.0,46.666666666666,6,1,8
22695,2001,F,50,48,1.0,4.0,0,6.666666666666,40.0,46.666666666666,32,1,8
22696,2001,F,63,48,1.0,4.0,0,6.666666666666,40.0,46.666666666666,7,1,8
22697,2001,F,49,48,1.0,4.0,0,6.666666666666,40.0,46.666666666666,22,1,10
22698,2001,F,59,48,1.0,4.0,0,6.666666666666,40.0,46.666666666666,13,1,10
22699,2001,F,60,48,1.0,4.0,0,6.666666666666,40.0,46.666666666666,30,1,10
22700,2001,F,19,48,1.0,4.0,0,6.666666666666,40.0,46.666666666666,2,1,1
22701,2002,F,8,49,2.0,2.0,0,6.666666666666,86.666666666666,0.0,28,1,10
22702,2002,F,38,49,2.0,2.0,0,6.666666666666,86.666666666666,0.0,31,1,10
22703,2002,F,59,49,2.0,2.0,0,6.666666666666,86.666666666666,0.0,13,1,10
22704,2002,F,26,49,2.0,2.0,0,6.666666666666,86.666666666666,0.0,11,1,10
22705,2002,F,34,49,2.0,2.0,0,6.666666666666,86.666666666666,0.0,12,1,10
22706,2002,F,49,49,2.0,2.0,0,6.666666666666,86.666666666666,0.0,22,1,10
22707,2002,F,63,49,2.0,2.0,0,6.666666666666,86.666666666666,0.0,7,1,10
22708,2002,F,60,49,2.0,2.0,0,6.666666666666,86.666666666666,0.0,30,1,10
